"Interval start","All packets","TCP errors"
6.11,49504,0
6.12,46410,0
6.13,43316,0
6.14,46410,0
6.15,49504,0
6.16,49504,0
6.17,34034,0
6.18,40222,0
6.19,46410,0
6.2,40222,0
6.21,47990,0
6.22,47924,0
6.23,43316,0
6.24,51084,0
6.25,44830,0
6.26,49504,0
6.27,43316,0
6.28,41802,0
6.29,47924,0
6.3,41802,0
6.31,49504,0
6.32,51018,0
6.33,39080,9
6.34,44576,28
6.35,39800,25
6.36,42984,27
6.37,44576,28
6.38,39800,25
6.39,42984,27
6.4,33432,21
6.41,38208,24
6.42,39800,25
6.43,39800,25
6.44,46168,29
6.45,38208,24
6.46,44576,28
6.47,41392,26
6.48,35024,22
6.49,42984,27
6.5,41392,26
6.51,42984,27
6.52,44576,28
6.53,39800,25
6.54,41392,26
6.55,44576,28
6.56,47760,30
6.57,44576,28
6.58,39800,25
6.59,44576,28
6.6,39800,25
6.61,46168,29
6.62,33432,21
6.63,35806,6
6.64,43316,0
6.65,41802,0
6.66,46410,0
6.67,44830,0
6.68,40222,0
6.69,46410,0
6.7,43316,0
6.71,44896,0
6.72,47924,0
6.73,35614,0
6.74,41736,0
6.75,40222,0
6.76,43316,0
6.77,40222,0
6.78,34034,0
6.79,47990,0
6.8,41736,0
6.81,44896,0
6.82,44830,0
6.83,40222,0
6.84,47990,0
6.85,44830,0
6.86,44896,0
6.87,43316,0
6.88,20120,0
6.89,26332,0
6.9,37128,0
6.91,38642,0
6.92,37128,0
6.93,27846,0
6.94,44896,0
6.95,44830,0
6.96,47990,0
6.97,40222,0
6.98,37128,0
6.99,41736,0
7,43316,0
7.01,40222,0
7.02,46410,0
7.03,40222,0
7.04,40222,0
7.05,44896,0
7.06,44830,0
7.07,40222,0
7.08,40222,0
7.09,44896,0
7.1,38684,0
7.11,44896,0
7.12,43316,0
7.13,38642,0
7.14,46410,0
7.15,43316,0
7.16,44896,0
7.17,43316,0
7.18,37128,0
7.19,46410,0
7.2,51018,0
7.21,44896,0
7.22,49504,0
7.23,27846,0
7.24,60,0
7.25,0,0
7.26,0,0
7.27,35548,0
7.28,44896,0
7.29,43316,0
7.3,43316,0
7.31,47924,0
7.32,44896,0
7.33,44830,0
7.34,46410,0
7.35,44830,0
7.36,49570,0
7.37,46410,0
7.38,49504,0
7.39,44830,0
7.4,26332,0
7.41,37128,0
7.42,41736,0
7.43,37128,0
7.44,40222,0
7.45,46410,0
7.46,43316,0
7.47,44830,0
7.48,41802,0
7.49,44896,0
7.5,47924,0
7.51,43316,0
7.52,43316,0
7.53,41802,0
7.54,37128,0
7.55,44830,0
7.56,46410,0
7.57,43316,0
7.58,43316,0
7.59,40222,0
7.6,38708,0
7.61,49504,0
7.62,44830,0
7.63,41802,0
7.64,40156,0
7.65,44896,0
7.66,43316,0
7.67,44896,0
7.68,46410,0
7.69,34034,0
7.7,43316,0
7.71,46410,0
7.72,51018,0
7.73,43316,0
7.74,35614,0
7.75,46410,0
7.76,21658,0
7.77,37128,0
7.78,43316,0
7.79,21658,0
7.8,40222,0
7.81,38642,0
7.82,29426,0
7.83,35548,0
7.84,32520,0
7.85,37128,0
7.86,35548,0
7.87,34034,0
7.88,29426,0
7.89,35548,0
7.9,43316,0
7.91,38708,0
7.92,44830,0
7.93,40222,0
7.94,37128,0
7.95,43316,0
7.96,38708,0
7.97,41736,0
7.98,44896,0
7.99,38642,0
8,41802,0
8.01,46410,0
8.02,40222,0
8.03,41736,0
8.04,40222,0
8.05,44830,0
8.06,37194,0
8.07,40222,0
8.08,41736,0
8.09,32520,0
8.1,41736,0
8.11,44896,0
8.12,40222,0
8.13,41736,0
8.14,41802,0
8.15,46410,0
8.16,51018,0
8.17,44896,0
8.18,43316,0
8.19,34034,0
8.2,46410,0
8.21,46410,0
8.22,41736,0
8.23,40222,0
8.24,40222,0
8.25,40222,0
8.26,41802,0
8.27,40222,0
8.28,40222,0
8.29,29360,0
8.3,41736,0
8.31,44896,0
8.32,38708,0
8.33,47924,0
8.34,47990,0
8.35,41736,0
8.36,47990,0
8.37,46410,0
8.38,18564,0
8.39,18564,0
8.4,27846,0
8.41,38642,0
8.42,34034,0
8.43,40222,0
8.44,37128,0
8.45,27846,0
8.46,40222,0
8.47,35614,0
8.48,37128,0
8.49,29360,0
8.5,35614,0
8.51,44830,0
8.52,40222,0
8.53,43316,0
8.54,30940,0
8.55,26332,0
8.56,20078,0
8.57,17050,0
8.58,38642,0
8.59,29426,0
8.6,34034,0
8.61,21658,0
8.62,38642,0
8.63,23238,0
8.64,40222,0
8.65,30940,0
8.66,40222,0
8.67,32454,0
8.68,34034,0
8.69,37128,0
8.7,23238,0
8.71,38642,0
8.72,34034,0
8.73,43316,0
8.74,27846,0
8.75,32520,0
8.76,44830,0
8.77,35614,0
8.78,35548,0
8.79,32520,0
8.8,43316,0
8.81,44830,0
8.82,35614,0
8.83,27846,0
8.84,27846,0
8.85,44830,0
8.86,29426,0
8.87,34034,0
8.88,43316,0
8.89,34034,0
8.9,26266,0
8.91,38708,0
8.92,43316,0
8.93,40222,0
8.94,40222,0
8.95,27846,0
8.96,44830,0
8.97,32520,0
8.98,3094,0
8.99,10796,0
9,37128,0
9.01,46410,0
9.02,43316,0
9.03,46410,0
9.04,27846,0
9.05,34034,0
9.06,47990,0
9.07,40222,0
9.08,44830,0
9.09,51084,0
9.1,37128,0
9.11,47924,0
9.12,47990,0
9.13,41736,0
9.14,49504,0
9.15,43316,0
9.16,40222,0
9.17,47990,0
9.18,46410,0
9.19,51018,0
9.2,37128,0
9.21,40222,0
9.22,38708,0
9.23,43316,0
9.24,43316,0
9.25,37128,0
9.26,46410,0
9.27,38642,0
9.28,49504,0
9.29,43316,0
9.3,38708,0
9.31,47924,0
9.32,46410,0
9.33,43316,0
9.34,44896,0
9.35,40222,0
9.36,47924,0
9.37,51084,0
9.38,43316,0
9.39,40222,0
9.4,35548,0
9.41,44896,0
9.42,52598,0
9.43,32454,0
9.44,0,0
9.45,0,0
9.46,0,0
9.47,66,0
9.48,0,0
9.49,0,0
9.5,0,0
9.51,0,0
9.52,0,0
9.53,0,0
9.54,0,0
9.55,0,0
9.56,0,0
9.57,0,0
9.58,0,0
9.59,0,0
9.6,0,0
9.61,0,0
9.62,0,0
9.63,0,0
9.64,0,0
9.65,0,0
9.66,0,0
9.67,0,0
9.68,0,0
9.69,0,0
9.7,0,0
9.71,0,0
9.72,0,0
9.73,0,0
9.74,0,0
9.75,0,0
9.76,0,0
9.77,0,0
9.78,0,0
9.79,0,0
9.8,0,0
9.81,0,0
9.82,0,0
9.83,0,0
9.84,0,0
9.85,0,0
9.86,0,0
9.87,0,0
9.88,0,0
9.89,0,0
9.9,0,0
9.91,0,0
9.92,0,0
9.93,0,0
9.94,0,0
9.95,0,0
9.96,0,0
9.97,0,0
9.98,0,0
9.99,0,0
10,0,0
10.01,0,0
10.02,0,0
10.03,0,0
10.04,0,0
10.05,0,0
10.06,0,0
10.07,0,0
10.08,0,0
10.09,0,0
10.1,0,0
10.11,0,0
10.12,0,0
10.13,0,0
10.14,0,0
10.15,0,0
10.16,0,0
10.17,0,0
10.18,0,0
10.19,0,0
10.2,0,0
10.21,0,0
10.22,0,0
10.23,0,0
10.24,0,0
10.25,0,0
10.26,0,0
10.27,0,0
10.28,0,0
10.29,0,0
10.3,0,0
10.31,4542,0
10.32,59182,0
10.33,38906,0
10.34,44830,0
10.35,41802,0
10.36,37128,0
10.37,44830,0
10.38,26332,0
10.39,38642,0
10.4,35614,0
10.41,35548,0
10.42,41802,0
10.43,35548,0
10.44,35614,0
10.45,44830,0
10.46,47990,0
10.47,47924,0
10.48,46410,0
10.49,40222,0
10.5,44896,0
10.51,47924,0
10.52,47990,0
10.53,43316,0
10.54,43526,2
10.55,42066,0
10.56,46410,0
10.57,46410,0
10.58,47924,0
10.59,43382,0
10.6,46410,0
10.61,47924,0
10.62,47990,0
10.63,46410,0
10.64,43316,0
10.65,43316,0
10.66,46410,0
10.67,46410,0
10.68,46410,0
10.69,24752,0
10.7,46410,0
10.71,40222,0
10.72,44830,0
10.73,43316,0
10.74,43316,0
10.75,40222,0
10.76,46410,0
10.77,43316,0
10.78,44896,0
10.79,40222,0
10.8,46410,0
10.81,47924,0
10.82,46410,0
10.83,49504,0
10.84,43316,0
10.85,51084,0
10.86,46410,0
10.87,33968,0
10.88,27912,0
10.89,38642,0
10.9,41802,0
10.91,35548,0
10.92,46410,0
10.93,43316,0
10.94,41802,0
10.95,44830,0
10.96,47990,0
10.97,49504,0
10.98,44830,0
10.99,40222,0
11,47990,0
11.01,49504,0
11.02,51018,0
11.03,49504,0
11.04,38708,0
11.05,46410,0
11.06,40222,0
11.07,46410,0
11.08,47924,0
11.09,37128,0
11.1,46410,0
11.11,47990,0
11.12,47924,0
11.13,46410,0
11.14,40222,0
11.15,46410,0
11.16,47990,0
11.17,44830,0
11.18,47990,0
11.19,32454,0
11.2,43316,0
11.21,46410,0
11.22,43316,0
11.23,44896,0
11.24,44830,0
11.25,43316,0
11.26,49504,0
11.27,44896,0
11.28,30940,0
11.29,40222,0
11.3,40222,0
11.31,46410,0
11.32,46410,0
11.33,47924,0
11.34,35614,0
11.35,49504,0
11.36,44830,0
11.37,46410,0
11.38,46410,0
11.39,38708,0
11.4,41736,0
11.41,44896,0
11.42,44830,0
11.43,44896,0
11.44,41736,0
11.45,47990,0
11.46,46410,0
11.47,46410,0
11.48,47924,0
11.49,43316,0
11.5,41802,0
11.51,51018,0
11.52,46410,0
11.53,35794,5
11.54,19104,12
11.55,41392,26
11.56,46168,29
11.57,46168,29
11.58,39800,25
11.59,41392,26
11.6,41392,26
11.61,41392,26
11.62,44576,28
11.63,42984,27
11.64,39800,25
11.65,41392,26
11.66,44576,28
11.67,42984,27
11.68,44576,28
11.69,39800,25
11.7,42984,27
11.71,42984,27
11.72,41392,26
11.73,44576,28
11.74,41392,26
11.75,41392,26
11.76,46168,29
11.77,44576,28
11.78,42984,27
11.79,38208,24
11.8,44576,28
11.81,42984,27
11.82,46168,29
11.83,42984,27
11.84,40480,6
11.85,44830,0
11.86,47990,0
11.87,43316,0
11.88,46410,0
11.89,27846,0
11.9,24752,0
11.91,37128,0
11.92,46410,0
11.93,46410,0
11.94,43316,0
11.95,44830,0
11.96,47990,0
11.97,51018,0
11.98,43316,0
11.99,47990,0
12,41736,0
12.01,47990,0
12.02,49504,0
12.03,46410,0
12.04,44830,0
12.05,35614,0
12.06,47924,0
12.07,47990,0
12.08,47924,0
12.09,46410,0
12.1,41802,0
12.11,44830,0
12.12,47990,0
12.13,49504,0
12.14,44830,0
12.15,40222,0
12.16,46410,0
12.17,49504,0
12.18,49504,0
12.19,46410,0
12.2,41802,0
12.21,46410,0
12.22,35548,0
12.23,49504,0
12.24,46410,0
12.25,34034,0
12.26,52598,0
12.27,0,0
12.28,0,0
12.29,0,0
12.3,7768,0
12.31,43316,0
12.32,44896,0
12.33,47924,0
12.34,40222,0
12.35,38642,0
12.36,44896,0
12.37,44896,0
12.38,47924,0
12.39,47924,0
12.4,35614,0
12.41,41802,0
12.42,44830,0
12.43,44896,0
12.44,46410,0
12.45,33968,0
12.46,47990,0
12.47,44896,0
12.48,44830,0
12.49,47990,0
12.5,38642,0
12.51,43316,0
12.52,47990,0
12.53,43316,0
12.54,49504,0
12.55,41736,0
12.56,43316,0
12.57,44896,0
12.58,46410,0
12.59,47924,0
12.6,40222,0
12.61,44896,0
12.62,46410,0
12.63,44830,0
12.64,46410,0
12.65,43316,0
12.66,47990,0
12.67,43316,0
12.68,47924,0
12.69,46410,0
12.7,43316,0
12.71,49504,0
12.72,38708,0
12.73,44830,0
12.74,49504,0
12.75,43316,0
12.76,24752,0
12.77,41802,0
12.78,40222,0
12.79,34034,0
12.8,40222,0
12.81,43316,0
12.82,32454,0
12.83,37128,0
12.84,47990,0
12.85,40222,0
12.86,41736,0
12.87,41802,0
12.88,49504,0
12.89,44830,0
12.9,17050,0
12.91,3094,0
12.92,21658,0
12.93,26266,0
12.94,44896,0
12.95,43316,0
12.96,44830,0
12.97,46410,0
12.98,44896,0
12.99,43316,0
13,40222,0
13.01,46410,0
13.02,49504,0
13.03,40222,0
13.04,32454,0
13.05,43316,0
13.06,38708,0
13.07,51018,0
13.08,44896,0
13.09,44830,0
13.1,47990,0
13.11,41736,0
13.12,49504,0
13.13,44896,0
13.14,40222,0
13.15,46410,0
13.16,37128,0
13.17,38642,0
13.18,44896,0
13.19,41736,0
13.2,43316,0
13.21,34034,0
13.22,46410,0
13.23,47990,0
13.24,30940,0
13.25,44830,0
13.26,41802,0
13.27,40222,0
13.28,38642,0
13.29,44896,0
13.3,40156,0
13.31,38708,0
13.32,43316,0
13.33,46410,0
13.34,40222,0
13.35,41802,0
13.36,41736,0
13.37,41802,0
13.38,44830,0
13.39,46410,0
13.4,40222,0
13.41,43316,0
13.42,37128,0
13.43,44896,0
13.44,49504,0
13.45,43316,0
13.46,41736,0
13.47,51084,0
13.48,38642,0
13.49,44896,0
13.5,47924,0
13.51,43316,0
13.52,49504,0
13.53,44896,0
13.54,47924,0
13.55,46410,0
13.56,40222,0
13.57,49504,0
13.58,44896,0
13.59,46410,0
13.6,49504,0
13.61,40222,0
13.62,49504,0
13.63,44830,0
13.64,47990,0
13.65,46410,0
13.66,38642,0
13.67,47990,0
13.68,49504,0
13.69,44830,0
13.7,46410,0
13.71,43316,0
13.72,46410,0
13.73,49504,0
13.74,44896,0
13.75,47924,0
13.76,40222,0
13.77,44896,0
13.78,27846,0
13.79,40222,0
13.8,41736,0
13.81,38708,0
13.82,44830,0
13.83,46410,0
13.84,46410,0
13.85,44896,0
13.86,43316,0
13.87,40222,0
13.88,41736,0
13.89,41802,0
13.9,47924,0
13.91,30940,0
13.92,29426,0
13.93,32454,0
13.94,38708,0
13.95,40222,0
13.96,43316,0
13.97,47924,0
13.98,44896,0
13.99,47924,0
14,44896,0
14.01,40222,0
14.02,49504,0
14.03,46410,0
14.04,43250,0
14.05,44896,0
14.06,46410,0
14.07,47990,0
14.08,46410,0
14.09,47924,0
14.1,46410,0
14.11,41802,0
14.12,49504,0
14.13,47924,0
14.14,44896,0
14.15,47924,0
14.16,34034,0
14.17,38708,0
14.18,44830,0
14.19,37128,0
14.2,46410,0
14.21,41802,0
14.22,46410,0
14.23,44830,0
14.24,46410,0
14.25,44896,0
14.26,38642,0
14.27,44896,0
14.28,43316,0
14.29,46410,0
14.3,44830,0
14.31,41802,0
14.32,46410,0
14.33,46410,0
14.34,51018,0
14.35,46410,0
14.36,37128,0
14.37,37128,0
14.38,40222,0
14.39,43316,0
14.4,34034,0
14.41,43316,0
14.42,46410,0
14.43,35614,0
14.44,0,0
14.45,0,0
14.46,0,0
14.47,0,0
14.48,0,0
14.49,0,0
14.5,0,0
14.51,60,0
14.52,0,0
14.53,0,0
14.54,0,0
14.55,0,0
14.56,0,0
14.57,0,0
14.58,0,0
14.59,0,0
14.6,0,0
14.61,0,0
14.62,0,0
14.63,0,0
14.64,0,0
14.65,0,0
14.66,0,0
14.67,0,0
14.68,0,0
14.69,0,0
14.7,0,0
14.71,0,0
14.72,0,0
14.73,0,0
14.74,0,0
14.75,0,0
14.76,0,0
14.77,0,0
14.78,0,0
14.79,0,0
14.8,0,0
14.81,0,0
14.82,0,0
14.83,0,0
14.84,0,0
14.85,0,0
14.86,0,0
14.87,0,0
14.88,0,0
14.89,0,0
14.9,0,0
14.91,0,0
14.92,0,0
14.93,0,0
14.94,0,0
14.95,0,0
14.96,0,0
14.97,0,0
14.98,0,0
14.99,0,0
15,0,0
15.01,0,0
15.02,0,0
15.03,0,0
15.04,0,0
15.05,0,0
15.06,0,0
15.07,0,0
15.08,0,0
15.09,0,0
15.1,0,0
15.11,0,0
15.12,0,0
15.13,0,0
15.14,0,0
15.15,0,0
15.16,0,0
15.17,0,0
15.18,0,0
15.19,0,0
15.2,0,0
15.21,0,0
15.22,0,0
15.23,0,0
15.24,0,0
15.25,0,0
15.26,0,0
15.27,0,0
15.28,0,0
15.29,0,0
15.3,0,0
15.31,0,0
15.32,0,0
15.33,0,0
15.34,0,0
15.35,0,0
15.36,0,0
15.37,0,0
15.38,0,0
15.39,0,0
15.4,0,0
15.41,0,0
15.42,0,0
15.43,0,0
15.44,0,0
15.45,0,0
15.46,0,0
15.47,0,0
15.48,0,0
15.49,0,0
15.5,0,0
15.51,0,0
15.52,0,0
15.53,0,0
15.54,0,0
15.55,0,0
15.56,0,0
15.57,0,0
15.58,0,0
15.59,0,0
15.6,0,0
15.61,0,0
15.62,0,0
15.63,0,0
15.64,0,0
15.65,0,0
15.66,0,0
15.67,0,0
15.68,0,0
15.69,0,0
15.7,0,0
15.71,0,0
15.72,0,0
15.73,0,0
15.74,0,0
15.75,0,0
15.76,0,0
15.77,0,0
15.78,0,0
15.79,0,0
15.8,0,0
15.81,0,0
15.82,0,0
15.83,0,0
15.84,0,0
15.85,0,0
15.86,0,0
15.87,0,0
15.88,0,0
15.89,0,0
15.9,0,0
15.91,0,0
15.92,0,0
15.93,0,0
15.94,0,0
15.95,0,0
15.96,0,0
15.97,0,0
15.98,0,0
15.99,0,0
16,0,0
16.01,0,0
16.02,0,0
16.03,0,0
